customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,is_female,has_churned,has_internet,has_phone,has_phone_and_internet,partner_dependents,monthly_average,validate,phone_details,rounded_tenure,type_of_service
3045-XETSH,Female,0,No,No,2,2,0,Electronic check,94.85,953.45,Yes,10.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,10.05,FALSE,Two or More Lines,10.0,internet+phone
3049-NDXFL,Female,0,No,No,2,2,0,Mailed check,85.8,85.8,Yes,1.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,FALSE,Two or More Lines,1.0,internet+phone
3049-SOLAY,Female,0,Yes,No,2,2,0,Electronic check,95.2,292.85,Yes,3.0,TRUE,TRUE,TRUE,TRUE,TRUE,1,3.08,FALSE,Two or More Lines,3.0,internet+phone
3050-GBUSH,Female,0,No,No,0,1,0,Credit card (automatic),34.8,113.95,No,3.0,TRUE,FALSE,TRUE,FALSE,FALSE,0,3.27,FALSE,No Phone Service,3.0,internet
3050-RLLXC,Female,0,Yes,Yes,2,1,2,Credit card (automatic),81.25,4620.4,No,57.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,56.87,FALSE,Two or More Lines,57.0,internet+phone
3055-MJDSB,Male,0,No,No,0,1,0,Mailed check,24.6,190.1,No,8.0,FALSE,FALSE,TRUE,FALSE,FALSE,0,7.73,FALSE,No Phone Service,8.0,internet
3055-OYMSE,Female,1,No,No,1,2,0,Credit card (automatic),73.8,4003.85,No,54.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,54.25,FALSE,One Line,54.0,internet+phone
3055-VTCGS,Female,0,No,No,1,1,1,Credit card (automatic),58.55,3503.5,No,60.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,59.84,FALSE,One Line,60.0,internet+phone
3057-VJJQE,Male,0,No,No,2,1,2,Mailed check,55.25,1924.1,No,35.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,34.83,FALSE,Two or More Lines,35.0,internet+phone
3058-HJCUY,Male,0,Yes,Yes,2,2,1,Electronic check,102.6,4213.35,Yes,41.0,FALSE,TRUE,TRUE,TRUE,TRUE,3,41.07,FALSE,Two or More Lines,41.0,internet+phone
3058-WQDRE,Male,0,No,No,0,1,0,Bank transfer (automatic),25.15,331.85,No,13.0,FALSE,FALSE,TRUE,FALSE,FALSE,0,13.19,FALSE,No Phone Service,13.0,internet
3059-NGMXB,Male,0,Yes,Yes,2,1,0,Mailed check,69.2,944.65,No,14.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,13.65,FALSE,Two or More Lines,14.0,internet+phone
3061-BCKYI,Male,0,No,No,1,0,0,Mailed check,19.9,283.75,No,14.0,FALSE,FALSE,FALSE,TRUE,FALSE,0,14.26,FALSE,One Line,14.0,phone
3062-ICYZQ,Female,0,Yes,Yes,2,2,0,Electronic check,93.8,4539.35,No,48.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,48.39,FALSE,Two or More Lines,48.0,internet+phone
3063-QFSZL,Female,0,No,No,1,1,0,Electronic check,55.4,55.4,Yes,1.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,FALSE,One Line,1.0,internet+phone
3066-RRJIO,Female,0,No,No,1,2,0,Mailed check,69.95,69.95,Yes,1.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,FALSE,One Line,1.0,internet+phone
3067-SVMTC,Female,0,Yes,No,1,1,1,Bank transfer (automatic),55.9,3848.8,No,69.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,68.85,FALSE,One Line,69.0,internet+phone
3068-OMWZA,Male,1,No,No,2,2,0,Electronic check,88.8,88.8,Yes,1.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,1,FALSE,Two or More Lines,1.0,internet+phone
3069-SSVSN,Female,0,No,No,0,1,1,Mailed check,25.85,25.85,No,1.0,TRUE,FALSE,TRUE,FALSE,FALSE,0,1,FALSE,No Phone Service,1.0,internet
3070-BDOQC,Female,0,No,No,1,2,2,Electronic check,99.65,5941.05,No,60.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,59.62,FALSE,One Line,60.0,internet+phone
3070-DVEYC,Male,1,No,No,2,2,0,Mailed check,73.75,545.15,Yes,7.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,7.39,FALSE,Two or More Lines,7.0,internet+phone
3070-FNFZQ,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),20.4,478.75,No,23.0,TRUE,FALSE,FALSE,TRUE,FALSE,3,23.47,FALSE,One Line,23.0,phone
3071-MVJCD,Male,0,Yes,Yes,2,1,2,Bank transfer (automatic),82.3,5815.15,No,71.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,70.66,FALSE,Two or More Lines,71.0,internet+phone
3071-VBYPO,Male,0,Yes,Yes,1,2,0,Electronic check,89.85,248.4,No,3.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,2.76,FALSE,One Line,3.0,internet+phone
3074-GQWYX,Male,0,No,No,2,2,0,Bank transfer (automatic),75.9,357.75,Yes,5.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,4.71,FALSE,Two or More Lines,5.0,internet+phone
3077-RSNTJ,Female,0,Yes,Yes,1,0,0,Mailed check,19.7,113.5,No,6.0,TRUE,FALSE,FALSE,TRUE,FALSE,3,5.76,FALSE,One Line,6.0,phone
3078-ZKNTS,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),19.75,246.7,No,12.0,TRUE,FALSE,FALSE,TRUE,FALSE,3,12.49,FALSE,One Line,12.0,phone
3079-BCHLN,Male,0,Yes,No,1,0,1,Bank transfer (automatic),19.9,942.95,No,47.0,FALSE,FALSE,FALSE,TRUE,FALSE,1,47.38,FALSE,One Line,47.0,phone
3082-VQXNH,Male,0,Yes,No,0,1,0,Credit card (automatic),29.8,94.4,No,3.0,FALSE,FALSE,TRUE,FALSE,FALSE,1,3.17,FALSE,No Phone Service,3.0,internet
3082-WQRVY,Male,1,Yes,No,1,0,1,Mailed check,19.65,228.65,No,12.0,FALSE,FALSE,FALSE,TRUE,FALSE,1,11.64,FALSE,One Line,12.0,phone
3082-YVEKW,Female,0,Yes,Yes,2,1,2,Bank transfer (automatic),77.15,1759.4,No,23.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,22.8,FALSE,Two or More Lines,23.0,internet+phone
3084-DOWLE,Female,0,Yes,No,2,1,2,Bank transfer (automatic),92,6474.4,No,70.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,70.37,FALSE,Two or More Lines,70.0,internet+phone
3085-QUOZK,Female,0,No,No,1,1,0,Mailed check,43.95,43.95,Yes,1.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,FALSE,One Line,1.0,internet+phone
3086-RUCRN,Female,0,No,No,2,2,0,Bank transfer (automatic),103.1,6595,No,64.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,63.97,FALSE,Two or More Lines,64.0,internet+phone
3088-FVYWK,Male,0,Yes,Yes,2,0,2,Credit card (automatic),25.55,1336.1,No,52.0,FALSE,FALSE,FALSE,TRUE,FALSE,3,52.29,FALSE,Two or More Lines,52.0,phone
3088-LHEFH,Female,0,No,No,2,2,0,Bank transfer (automatic),79,929.3,No,12.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,11.76,FALSE,Two or More Lines,12.0,internet+phone
3090-HAWSU,Male,0,No,No,2,2,2,Credit card (automatic),111.6,6876.05,Yes,62.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,61.61,FALSE,Two or More Lines,62.0,internet+phone
3090-LETTY,Male,0,No,Yes,2,1,0,Bank transfer (automatic),60.95,134.6,No,2.0,FALSE,FALSE,TRUE,TRUE,TRUE,2,2.21,FALSE,Two or More Lines,2.0,internet+phone
3090-QFUVD,Female,0,No,No,1,0,0,Credit card (automatic),20.3,20.3,No,1.0,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,FALSE,One Line,1.0,phone
3091-FYHKI,Male,0,No,No,0,1,0,Electronic check,35.45,35.45,Yes,1.0,FALSE,TRUE,TRUE,FALSE,FALSE,0,1,FALSE,No Phone Service,1.0,internet
3092-IGHWF,Male,0,Yes,Yes,2,2,1,Electronic check,87.4,5918.8,Yes,68.0,FALSE,TRUE,TRUE,TRUE,TRUE,3,67.72,FALSE,Two or More Lines,68.0,internet+phone
3094-JOJAI,Male,0,No,No,2,2,0,Mailed check,74.15,1387,No,19.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,18.71,FALSE,Two or More Lines,19.0,internet+phone
3096-GKWEB,Male,0,Yes,No,2,2,0,Electronic check,94.75,1691.9,No,18.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,17.86,FALSE,Two or More Lines,18.0,internet+phone
3096-IZETN,Female,0,No,No,1,2,0,Bank transfer (automatic),78.1,947.3,Yes,12.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,12.13,FALSE,One Line,12.0,internet+phone
3096-JRDSO,Female,1,Yes,No,2,2,0,Bank transfer (automatic),104.3,2867.75,Yes,27.0,TRUE,TRUE,TRUE,TRUE,TRUE,1,27.5,FALSE,Two or More Lines,27.0,internet+phone
3096-WPXBT,Female,0,Yes,Yes,2,2,1,Credit card (automatic),100.7,6018.65,No,60.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,59.77,FALSE,Two or More Lines,60.0,internet+phone
3096-YXENJ,Female,0,Yes,No,2,2,2,Bank transfer (automatic),107.65,7082.85,No,66.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,65.8,FALSE,Two or More Lines,66.0,internet+phone
3097-FQTVJ,Female,0,No,No,1,0,2,Mailed check,20,810.3,No,41.0,TRUE,FALSE,FALSE,TRUE,FALSE,0,40.52,FALSE,One Line,41.0,phone
3097-IDVPU,Male,0,Yes,Yes,2,1,0,Credit card (automatic),50.1,910.45,No,18.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,18.17,FALSE,Two or More Lines,18.0,internet+phone
3097-NNSPB,Female,0,No,No,1,1,0,Credit card (automatic),49.05,91.1,Yes,2.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,1.86,FALSE,One Line,2.0,internet+phone
3097-NQYSN,Male,1,Yes,No,2,2,0,Mailed check,86.85,156.35,Yes,2.0,FALSE,TRUE,TRUE,TRUE,TRUE,1,1.8,FALSE,Two or More Lines,2.0,internet+phone
3097-PYWXL,Female,0,Yes,Yes,1,0,0,Electronic check,19.95,82.9,No,4.0,TRUE,FALSE,FALSE,TRUE,FALSE,3,4.16,FALSE,One Line,4.0,phone
3099-OONVS,Male,0,Yes,Yes,1,1,0,Electronic check,54.3,1296.8,No,24.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,23.88,FALSE,One Line,24.0,internet+phone
3104-OWCGK,Male,0,Yes,Yes,1,2,1,Electronic check,90.95,5453.4,Yes,60.0,FALSE,TRUE,TRUE,TRUE,TRUE,3,59.96,FALSE,One Line,60.0,internet+phone
3106-ULWFW,Female,0,Yes,No,2,2,0,Credit card (automatic),85.2,627.4,Yes,7.0,TRUE,TRUE,TRUE,TRUE,TRUE,1,7.36,FALSE,Two or More Lines,7.0,internet+phone
3108-PCCGG,Male,1,Yes,No,2,1,2,Credit card (automatic),84.45,5899.85,No,70.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,69.86,FALSE,Two or More Lines,70.0,internet+phone
3113-IWHLC,Male,0,No,No,1,1,0,Mailed check,55.8,274.35,No,5.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,4.92,FALSE,One Line,5.0,internet+phone
3115-CZMZD,Male,0,No,Yes,1,0,2,Mailed check,20.25,,No,0.0,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,FALSE,One Line,0.0,phone
3115-JPJDD,Female,0,Yes,No,1,2,1,Credit card (automatic),81.25,4639.45,No,57.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,57.1,FALSE,One Line,57.0,internet+phone
3118-UHVVQ,Female,0,Yes,No,2,0,2,Credit card (automatic),25.8,1911.5,No,74.0,TRUE,FALSE,FALSE,TRUE,FALSE,1,74.09,FALSE,Two or More Lines,74.0,phone
3120-FAZKD,Male,0,Yes,Yes,2,0,2,Bank transfer (automatic),24.05,1230.9,No,51.0,FALSE,FALSE,FALSE,TRUE,FALSE,3,51.18,FALSE,Two or More Lines,51.0,phone
3125-RAHBV,Male,0,No,No,1,0,1,Credit card (automatic),20.3,467.15,No,23.0,FALSE,FALSE,FALSE,TRUE,FALSE,0,23.01,FALSE,One Line,23.0,phone
3126-WQMGH,Female,0,Yes,No,2,1,0,Credit card (automatic),52.15,2583.75,No,50.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,49.54,FALSE,Two or More Lines,50.0,internet+phone
3128-YOVTD,Female,0,Yes,Yes,1,2,0,Bank transfer (automatic),79.15,4018.55,No,51.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,50.77,FALSE,One Line,51.0,internet+phone
3129-AAQOU,Female,0,Yes,Yes,2,0,2,Mailed check,25.6,485.9,No,19.0,TRUE,FALSE,FALSE,TRUE,FALSE,3,18.98,FALSE,Two or More Lines,19.0,phone
3130-ICDUP,Female,0,No,Yes,2,2,0,Credit card (automatic),80.55,188.1,No,2.0,TRUE,FALSE,TRUE,TRUE,TRUE,2,2.34,FALSE,Two or More Lines,2.0,internet+phone
3131-NWVFJ,Female,0,Yes,Yes,1,0,1,Mailed check,19.55,294.5,No,15.0,TRUE,FALSE,FALSE,TRUE,FALSE,3,15.06,FALSE,One Line,15.0,phone
3132-TVFDZ,Male,1,Yes,No,0,1,0,Electronic check,44.85,2572.95,Yes,57.0,FALSE,TRUE,TRUE,FALSE,FALSE,1,57.37,FALSE,No Phone Service,57.0,internet
3133-PZNSR,Male,0,Yes,Yes,2,2,2,Credit card (automatic),97.75,6991.6,No,72.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,71.53,FALSE,Two or More Lines,72.0,internet+phone
3134-DSHVC,Female,0,No,No,2,2,2,Credit card (automatic),98,6218.45,No,63.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,63.45,FALSE,Two or More Lines,63.0,internet+phone
3137-LUPIX,Female,0,No,No,2,1,0,Mailed check,64.4,253,No,4.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,3.93,FALSE,Two or More Lines,4.0,internet+phone
3137-NYQQI,Male,0,Yes,No,1,1,1,Mailed check,64.8,1175.6,No,18.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,18.14,FALSE,One Line,18.0,internet+phone
3138-BKYAV,Male,0,No,No,1,2,0,Electronic check,85.35,489.45,Yes,6.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,5.73,FALSE,One Line,6.0,internet+phone
3143-ILDAL,Male,0,No,No,2,2,0,Electronic check,94.45,5124.6,Yes,54.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,54.26,FALSE,Two or More Lines,54.0,internet+phone
3143-JQEGI,Female,0,Yes,Yes,1,2,0,Electronic check,88.35,1222.8,Yes,14.0,TRUE,TRUE,TRUE,TRUE,TRUE,3,13.84,FALSE,One Line,14.0,internet+phone
3144-AUDBS,Female,0,Yes,No,1,1,0,Electronic check,49.15,270.8,Yes,6.0,TRUE,TRUE,TRUE,TRUE,TRUE,1,5.51,FALSE,One Line,6.0,internet+phone
3144-KMTWZ,Male,0,Yes,No,2,2,0,Bank transfer (automatic),93.25,6669.45,No,72.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,71.52,FALSE,Two or More Lines,72.0,internet+phone
3146-JTQHR,Male,0,Yes,No,1,0,1,Bank transfer (automatic),19.6,189.45,No,10.0,FALSE,FALSE,FALSE,TRUE,FALSE,1,9.67,FALSE,One Line,10.0,phone
3146-MSEGF,Female,1,Yes,Yes,2,1,2,Credit card (automatic),88.05,6425.65,No,73.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,72.98,FALSE,Two or More Lines,73.0,internet+phone
3148-AOIQT,Female,0,Yes,No,2,0,2,Credit card (automatic),24.95,1718.35,No,69.0,TRUE,FALSE,FALSE,TRUE,FALSE,1,68.87,FALSE,Two or More Lines,69.0,phone
3148-BLQJT,Male,0,No,No,1,0,0,Mailed check,20.1,20.1,Yes,1.0,FALSE,TRUE,FALSE,TRUE,FALSE,0,1,FALSE,One Line,1.0,phone
3154-CFSZG,Male,0,Yes,Yes,1,2,0,Electronic check,90.05,4137.2,No,46.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,45.94,FALSE,One Line,46.0,internet+phone
3154-HMWUU,Male,0,Yes,No,1,0,2,Bank transfer (automatic),20.5,1198.8,No,58.0,FALSE,FALSE,FALSE,TRUE,FALSE,1,58.48,FALSE,One Line,58.0,phone
3156-QLHBO,Male,0,No,Yes,1,0,0,Mailed check,19.25,48.35,No,3.0,FALSE,FALSE,FALSE,TRUE,FALSE,2,2.51,FALSE,One Line,3.0,phone
3158-MOERK,Female,0,No,No,2,2,0,Electronic check,96,174.8,Yes,2.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,1.82,FALSE,Two or More Lines,2.0,internet+phone
3160-TYXLT,Male,0,No,No,0,1,0,Bank transfer (automatic),46.3,2546.85,No,55.0,FALSE,FALSE,TRUE,FALSE,FALSE,0,55.01,FALSE,No Phone Service,55.0,internet
3161-GETRM,Male,0,Yes,Yes,2,2,0,Credit card (automatic),90.05,3097,No,34.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,34.39,FALSE,Two or More Lines,34.0,internet+phone
3161-ONRWK,Male,0,Yes,Yes,1,1,1,Bank transfer (automatic),65.85,3928.3,No,60.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,59.66,FALSE,One Line,60.0,internet+phone
3162-KKZXO,Female,1,No,No,2,2,1,Electronic check,100.15,5409.75,No,54.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,54.02,FALSE,Two or More Lines,54.0,internet+phone
3162-ZJZFU,Male,0,Yes,Yes,1,2,0,Electronic check,92.55,4779.45,No,52.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,51.64,FALSE,One Line,52.0,internet+phone
3164-AALRN,Male,0,No,No,1,1,1,Mailed check,70,347.4,Yes,5.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,4.96,FALSE,One Line,5.0,internet+phone
3164-YAXFY,Male,0,No,No,0,1,0,Electronic check,53.75,3196,No,59.0,FALSE,FALSE,TRUE,FALSE,FALSE,0,59.46,FALSE,No Phone Service,59.0,internet
3165-HDOEW,Male,0,Yes,Yes,1,1,0,Mailed check,45.85,45.85,Yes,1.0,FALSE,TRUE,TRUE,TRUE,TRUE,3,1,FALSE,One Line,1.0,internet+phone
3166-PNEOF,Female,0,No,No,2,1,2,Credit card (automatic),86.45,5175.3,No,60.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,59.86,FALSE,Two or More Lines,60.0,internet+phone
3167-SNQPL,Male,1,Yes,Yes,2,2,0,Electronic check,101.15,3741.85,No,37.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,36.99,FALSE,Two or More Lines,37.0,internet+phone
3170-GWYKC,Female,0,No,No,1,2,0,Bank transfer (automatic),104.95,6236.75,No,59.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,59.43,FALSE,One Line,59.0,internet+phone
3170-NMYVV,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),20.15,930.9,No,46.0,TRUE,FALSE,FALSE,TRUE,FALSE,3,46.2,FALSE,One Line,46.0,phone
3173-NVMPX,Female,0,Yes,Yes,2,1,0,Mailed check,55.3,501.2,No,9.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,9.06,FALSE,Two or More Lines,9.0,internet+phone
3173-WSSUE,Female,0,Yes,Yes,1,0,2,Credit card (automatic),19.7,1415.85,No,72.0,TRUE,FALSE,FALSE,TRUE,FALSE,3,71.87,FALSE,One Line,72.0,phone
3174-AKMAS,Female,0,Yes,No,1,1,2,Credit card (automatic),64.2,3009.5,No,47.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,46.88,FALSE,One Line,47.0,internet+phone
3174-RKMOW,Male,0,Yes,Yes,2,2,0,Electronic check,109.95,3782.4,No,34.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,34.4,FALSE,Two or More Lines,34.0,internet+phone
3177-LASXD,Female,0,No,No,1,2,0,Electronic check,71.35,71.35,Yes,1.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,FALSE,One Line,1.0,internet+phone
3178-CIFOT,Female,0,No,No,1,0,1,Credit card (automatic),19.65,478.1,No,24.0,TRUE,FALSE,FALSE,TRUE,FALSE,0,24.33,FALSE,One Line,24.0,phone
3178-FESZO,Female,0,No,No,2,2,0,Credit card (automatic),100.25,100.25,Yes,1.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,FALSE,Two or More Lines,1.0,internet+phone
3179-GBRWV,Male,1,Yes,No,1,1,0,Bank transfer (automatic),64.95,1339.8,No,21.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,20.63,FALSE,One Line,21.0,internet+phone
3181-MIZBN,Male,0,Yes,Yes,1,0,0,Electronic check,19.75,313.4,No,16.0,FALSE,FALSE,FALSE,TRUE,FALSE,3,15.87,FALSE,One Line,16.0,phone
3181-VTHOE,Male,0,Yes,No,0,1,1,Bank transfer (automatic),51.05,3635.15,No,71.0,FALSE,FALSE,TRUE,FALSE,FALSE,1,71.21,FALSE,No Phone Service,71.0,internet
3186-AJIEK,Male,0,No,No,1,2,2,Bank transfer (automatic),105.65,6844.5,No,65.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,64.78,FALSE,One Line,65.0,internet+phone
3186-BAXNB,Female,0,No,No,1,2,0,Electronic check,91.7,91.7,Yes,1.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,FALSE,One Line,1.0,internet+phone
3190-FZATL,Male,0,No,Yes,1,0,0,Mailed check,19.95,268.4,No,13.0,FALSE,FALSE,FALSE,TRUE,FALSE,2,13.45,FALSE,One Line,13.0,phone
3190-ITQXP,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),20.25,890.35,No,44.0,TRUE,FALSE,FALSE,TRUE,FALSE,3,43.97,FALSE,One Line,44.0,phone
3190-XFANI,Male,0,No,Yes,2,2,1,Bank transfer (automatic),100.6,5069.65,Yes,50.0,FALSE,TRUE,TRUE,TRUE,TRUE,2,50.39,FALSE,Two or More Lines,50.0,internet+phone
3191-CSNMG,Female,0,Yes,Yes,1,2,0,Electronic check,80.7,239.45,No,3.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,2.97,FALSE,One Line,3.0,internet+phone
3192-LNKRK,Male,0,Yes,Yes,1,2,0,Mailed check,84.05,2909.95,No,35.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,34.62,FALSE,One Line,35.0,internet+phone
3192-NQECA,Male,0,Yes,No,2,2,2,Bank transfer (automatic),110,7611.85,Yes,69.0,FALSE,TRUE,TRUE,TRUE,TRUE,1,69.2,FALSE,Two or More Lines,69.0,internet+phone
3194-ORPIK,Female,0,Yes,Yes,2,2,0,Bank transfer (automatic),84.4,4116.15,Yes,49.0,TRUE,TRUE,TRUE,TRUE,TRUE,3,48.77,FALSE,Two or More Lines,49.0,internet+phone
3195-TQDZX,Male,0,No,No,1,0,0,Electronic check,20.25,61.45,No,3.0,FALSE,FALSE,FALSE,TRUE,FALSE,0,3.03,FALSE,One Line,3.0,phone
3196-NVXLZ,Female,0,No,No,2,2,0,Mailed check,84.6,2088.05,No,25.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,24.68,FALSE,Two or More Lines,25.0,internet+phone
3197-ARFOY,Female,1,No,No,1,2,0,Mailed check,105,2007.25,No,19.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,19.12,FALSE,One Line,19.0,internet+phone
3197-NNYNB,Male,0,No,No,2,2,2,Credit card (automatic),105.1,6631.85,No,63.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,63.1,FALSE,Two or More Lines,63.0,internet+phone
3198-VELRD,Female,0,Yes,Yes,2,2,0,Bank transfer (automatic),84.75,264.85,Yes,3.0,TRUE,TRUE,TRUE,TRUE,TRUE,3,3.13,FALSE,Two or More Lines,3.0,internet+phone
3199-NPKCN,Female,0,Yes,No,2,2,1,Electronic check,111.25,7511.65,No,68.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,67.52,FALSE,Two or More Lines,68.0,internet+phone
3199-XGZCY,Female,0,No,No,2,2,0,Electronic check,75.25,576.7,No,8.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,7.66,FALSE,Two or More Lines,8.0,internet+phone
3200-MNQTF,Male,0,Yes,No,2,1,2,Credit card (automatic),70.9,4677.1,No,66.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,65.97,FALSE,Two or More Lines,66.0,internet+phone
3205-MXZRA,Male,0,No,No,1,1,1,Credit card (automatic),59.45,1507,No,25.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,25.35,FALSE,One Line,25.0,internet+phone
3207-OYBWH,Male,1,Yes,No,2,2,0,Bank transfer (automatic),95.25,5427.05,Yes,57.0,FALSE,TRUE,TRUE,TRUE,TRUE,1,56.98,FALSE,Two or More Lines,57.0,internet+phone
3208-YPIOE,Male,0,No,No,2,2,0,Electronic check,75.25,3017.65,Yes,40.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,40.1,FALSE,Two or More Lines,40.0,internet+phone
3209-ZPKFI,Male,0,Yes,Yes,2,1,0,Electronic check,54.25,2538.2,No,47.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,46.79,FALSE,Two or More Lines,47.0,internet+phone
3211-AAPKX,Male,0,No,No,2,2,0,Mailed check,98.55,2031.95,No,21.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,20.62,FALSE,Two or More Lines,21.0,internet+phone
3211-ILJTT,Male,0,Yes,No,1,2,0,Bank transfer (automatic),70.4,1214.05,Yes,17.0,FALSE,TRUE,TRUE,TRUE,TRUE,1,17.25,FALSE,One Line,17.0,internet+phone
3212-KXOCR,Male,0,No,No,1,0,2,Bank transfer (automatic),21,1107.2,No,53.0,FALSE,FALSE,FALSE,TRUE,FALSE,0,52.72,FALSE,One Line,53.0,phone
3213-VVOLG,Male,0,Yes,Yes,2,0,2,Mailed check,25.35,,No,0.0,FALSE,FALSE,FALSE,TRUE,FALSE,3,0,FALSE,Two or More Lines,0.0,phone
3214-IYUUQ,Female,0,Yes,No,1,2,1,Bank transfer (automatic),93.7,5860.7,No,63.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,62.55,FALSE,One Line,63.0,internet+phone
3217-FZDMN,Female,1,No,No,1,2,0,Credit card (automatic),94.45,742.95,Yes,8.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,7.87,FALSE,One Line,8.0,internet+phone
3219-JQRSL,Female,1,Yes,No,2,1,2,Credit card (automatic),89.1,6352.4,No,71.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,71.3,FALSE,Two or More Lines,71.0,internet+phone
3221-CJMSG,Male,0,No,No,1,1,0,Credit card (automatic),51.1,1269.6,No,25.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,24.85,FALSE,One Line,25.0,internet+phone
3223-DWFIO,Male,1,No,No,1,2,0,Electronic check,69.35,261.65,No,4.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,3.77,FALSE,One Line,4.0,internet+phone
3223-WZWJM,Male,0,No,No,2,2,0,Electronic check,83.95,2254.2,Yes,27.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,26.85,FALSE,Two or More Lines,27.0,internet+phone
3224-DFQNQ,Female,0,Yes,No,2,2,1,Electronic check,89,5898.6,No,66.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,66.28,FALSE,Two or More Lines,66.0,internet+phone
